日期,店铺 ID,店铺名称,区域,品类 ID,品牌,品规,价格,档次,销售数量,销售金额
2025-02-27,S007,萧山区机场店,萧山区,P002,中华,软中华,65,高档,16,1040
2025-02-27,S007,萧山区机场店,萧山区,P003,利群,硬利群,14,中档,39,546
2025-02-27,S007,萧山区机场店,萧山区,P004,利群,软利群,22,中档,45,990
2025-02-27,S007,萧山区机场店,萧山区,P005,利群,阳光利群,36,高档,15,540
2025-02-27,S007,萧山区机场店,萧山区,P006,芙蓉王,硬芙蓉王,25,中档,45,1125
2025-02-27,S007,萧山区机场店,萧山区,P007,芙蓉王,软芙蓉王,35,高档,15,525
2025-02-27,S007,萧山区机场店,萧山区,P008,黄鹤楼,硬黄鹤楼,20,中档,45,900
2025-02-27,S007,萧山区机场店,萧山区,P009,黄鹤楼,软黄鹤楼,50,高档,26,1300
2025-02-27,S007,萧山区机场店,萧山区,P010,南京,硬南京,12,低档,53,636
2025-02-27,S007,萧山区机场店,萧山区,P011,南京,雨花石,55,高档,24,1320
2025-02-27,S007,萧山区机场店,萧山区,P012,黄山,硬黄山,10,低档,53,530
2025-02-27,S007,萧山区机场店,萧山区,P013,黄山,徽商新视界,100,高档,13,1300
2025-02-27,S007,萧山区机场店,萧山区,P014,玉溪,硬玉溪,23,中档,17,391
2025-02-27,S007,萧山区机场店,萧山区,P015,云烟,硬云烟,10,低档,12,120
2025-02-27,S008,余杭区未来科技城店,余杭区,P001,中华,硬中华,45,高档,25,1125
2025-02-27,S008,余杭区未来科技城店,余杭区,P002,中华,软中华,65,高档,10,650
2025-02-27,S008,余杭区未来科技城店,余杭区,P003,利群,硬利群,14,中档,31,434
2025-02-27,S008,余杭区未来科技城店,余杭区,P004,利群,软利群,22,中档,29,638
2025-02-27,S008,余杭区未来科技城店,余杭区,P005,利群,阳光利群,36,高档,13,468
2025-02-27,S008,余杭区未来科技城店,余杭区,P006,芙蓉王,硬芙蓉王,25,中档,25,625
2025-02-27,S008,余杭区未来科技城店,余杭区,P007,芙蓉王,软芙蓉王,35,高档,24,840
2025-02-27,S008,余杭区未来科技城店,余杭区,P008,黄鹤楼,硬黄鹤楼,20,中档,27,540
2025-02-27,S008,余杭区未来科技城店,余杭区,P009,黄鹤楼,软黄鹤楼,50,高档,27,1350
2025-02-27,S008,余杭区未来科技城店,余杭区,P010,南京,硬南京,12,低档,55,660
2025-02-27,S008,余杭区未来科技城店,余杭区,P011,南京,雨花石,55,高档,24,1320
2025-02-27,S008,余杭区未来科技城店,余杭区,P012,黄山,硬黄山,10,低档,29,290
2025-02-27,S008,余杭区未来科技城店,余杭区,P013,黄山,徽商新视界,100,高档,21,2100
2025-02-27,S008,余杭区未来科技城店,余杭区,P014,玉溪,硬玉溪,23,中档,20,460
2025-02-27,S008,余杭区未来科技城店,余杭区,P015,云烟,硬云烟,10,低档,18,180
2025-02-27,S009,临安区景区店,临安区,P001,中华,硬中华,45,高档,14,630
2025-02-27,S009,临安区景区店,临安区,P002,中华,软中华,65,高档,9,585
2025-02-27,S009,临安区景区店,临安区,P003,利群,硬利群,14,中档,25,350
2025-02-27,S009,临安区景区店,临安区,P004,利群,软利群,22,中档,6,132
2025-02-27,S009,临安区景区店,临安区,P005,利群,阳光利群,36,高档,14,504
2025-02-27,S009,临安区景区店,临安区,P006,芙蓉王,硬芙蓉王,25,中档,17,425
2025-02-27,S009,临安区景区店,临安区,P007,芙蓉王,软芙蓉王,35,高档,9,315
2025-02-27,S009,临安区景区店,临安区,P008,黄鹤楼,硬黄鹤楼,20,中档,8,160
2025-02-27,S009,临安区景区店,临安区,P009,黄鹤楼,软黄鹤楼,50,高档,11,550
2025-02-27,S009,临安区景区店,临安区,P010,南京,硬南京,12,低档,13,156
2025-02-27,S009,临安区景区店,临安区,P011,南京,雨花石,55,高档,18,990
2025-02-27,S009,临安区景区店,临安区,P012,黄山,硬黄山,10,低档,43,430
2025-02-27,S009,临安区景区店,临安区,P013,黄山,徽商新视界,100,高档,12,1200
2025-02-27,S009,临安区景区店,临安区,P014,玉溪,硬玉溪,23,中档,26,598
2025-02-27,S009,临安区景区店,临安区,P015,云烟,硬云烟,10,低档,43,430
2025-02-27,S010,富阳区商业中心店,富阳区,P001,中华,硬中华,45,高档,8,360
2025-02-27,S010,富阳区商业中心店,富阳区,P002,中华,软中华,65,高档,24,1560
2025-02-27,S010,富阳区商业中心店,富阳区,P003,利群,硬利群,14,中档,29,406
2025-02-27,S010,富阳区商业中心店,富阳区,P004,利群,软利群,22,中档,30,660
2025-02-27,S010,富阳区商业中心店,富阳区,P005,利群,阳光利群,36,高档,20,720
2025-02-27,S010,富阳区商业中心店,富阳区,P006,芙蓉王,硬芙蓉王,25,中档,20,500
2025-02-27,S010,富阳区商业中心店,富阳区,P007,芙蓉王,软芙蓉王,35,高档,9,315
2025-02-27,S010,富阳区商业中心店,富阳区,P008,黄鹤楼,硬黄鹤楼,20,中档,31,620
2025-02-27,S010,富阳区商业中心店,富阳区,P009,黄鹤楼,软黄鹤楼,50,高档,19,950
2025-02-27,S010,富阳区商业中心店,富阳区,P010,南京,硬南京,12,低档,41,492
2025-02-27,S010,富阳区商业中心店,富阳区,P011,南京,雨花石,55,高档,19,1045
2025-02-27,S010,富阳区商业中心店,富阳区,P012,黄山,硬黄山,10,低档,33,330
2025-02-27,S010,富阳区商业中心店,富阳区,P013,黄山,徽商新视界,100,高档,9,900
2025-02-27,S010,富阳区商业中心店,富阳区,P014,玉溪,硬玉溪,23,中档,21,483
2025-02-27,S010,富阳区商业中心店,富阳区,P015,云烟,硬云烟,10,低档,13,130
2025-02-28,S001,上城区卷烟专卖店,上城区,P001,中华,硬中华,45,高档,23,1035
2025-02-28,S001,上城区卷烟专卖店,上城区,P002,中华,软中华,65,高档,9,585
2025-02-28,S001,上城区卷烟专卖店,上城区,P003,利群,硬利群,14,中档,6,84
2025-02-28,S001,上城区卷烟专卖店,上城区,P004,利群,软利群,22,中档,6,132
2025-02-28,S001,上城区卷烟专卖店,上城区,P005,利群,阳光利群,36,高档,13,468
2025-02-28,S001,上城区卷烟专卖店,上城区,P006,芙蓉王,硬芙蓉王,25,中档,6,150
2025-02-28,S001,上城区卷烟专卖店,上城区,P007,芙蓉王,软芙蓉王,35,高档,6,210
2025-02-28,S001,上城区卷烟专卖店,上城区,P008,黄鹤楼,硬黄鹤楼,20,中档,17,340
2025-02-28,S001,上城区卷烟专卖店,上城区,P009,黄鹤楼,软黄鹤楼,50,高档,20,1000
2025-02-28,S001,上城区卷烟专卖店,上城区,P010,南京,硬南京,12,低档,9,108
2025-02-28,S001,上城区卷烟专卖店,上城区,P011,南京,雨花石,55,高档,24,1320
2025-02-28,S001,上城区卷烟专卖店,上城区,P012,黄山,硬黄山,10,低档,54,540
2025-02-28,S001,上城区卷烟专卖店,上城区,P013,黄山,徽商新视界,100,高档,23,2300
2025-02-28,S001,上城区卷烟专卖店,上城区,P014,玉溪,硬玉溪,23,中档,7,161
2025-02-28,S001,上城区卷烟专卖店,上城区,P015,云烟,硬云烟,10,低档,39,390
2025-02-28,S002,下城区烟草直营店,下城区,P001,中华,硬中华,45,高档,22,990
2025-02-28,S002,下城区烟草直营店,下城区,P002,中华,软中华,65,高档,21,1365
2025-02-28,S002,下城区烟草直营店,下城区,P003,利群,硬利群,14,中档,20,280
2025-02-28,S002,下城区烟草直营店,下城区,P004,利群,软利群,22,中档,24,528
2025-02-28,S002,下城区烟草直营店,下城区,P005,利群,阳光利群,36,高档,11,396
2025-02-28,S002,下城区烟草直营店,下城区,P006,芙蓉王,硬芙蓉王,25,中档,31,775
2025-02-28,S002,下城区烟草直营店,下城区,P007,芙蓉王,软芙蓉王,35,高档,21,735
2025-02-28,S002,下城区烟草直营店,下城区,P008,黄鹤楼,硬黄鹤楼,20,中档,22,440
2025-02-28,S002,下城区烟草直营店,下城区,P009,黄鹤楼,软黄鹤楼,50,高档,13,650
2025-02-28,S002,下城区烟草直营店,下城区,P010,南京,硬南京,12,低档,22,264
2025-02-28,S002,下城区烟草直营店,下城区,P011,南京,雨花石,55,高档,21,1155
2025-02-28,S002,下城区烟草直营店,下城区,P012,黄山,硬黄山,10,低档,51,510
2025-02-28,S002,下城区烟草直营店,下城区,P013,黄山,徽商新视界,100,高档,10,1000
2025-02-28,S002,下城区烟草直营店,下城区,P014,玉溪,硬玉溪,23,中档,22,506
2025-02-28,S002,下城区烟草直营店,下城区,P015,云烟,硬云烟,10,低档,20,200
2025-02-28,S003,江宁区便民烟酒店,江宁区,P001,中华,硬中华,45,高档,23,1035
2025-02-28,S003,江宁区便民烟酒店,江宁区,P002,中华,软中华,65,高档,11,715
2025-02-28,S003,江宁区便民烟酒店,江宁区,P003,利群,硬利群,14,中档,32,448
2025-02-28,S003,江宁区便民烟酒店,江宁区,P004,利群,软利群,22,中档,6,132
2025-02-28,S003,江宁区便民烟酒店,江宁区,P005,利群,阳光利群,36,高档,7,252
2025-02-28,S003,江宁区便民烟酒店,江宁区,P006,芙蓉王,硬芙蓉王,25,中档,6,150
2025-02-28,S003,江宁区便民烟酒店,江宁区,P007,芙蓉王,软芙蓉王,35,高档,5,175
2025-02-28,S003,江宁区便民烟酒店,江宁区,P008,黄鹤楼,硬黄鹤楼,20,中档,38,760
2025-02-28,S003,江宁区便民烟酒店,江宁区,P009,黄鹤楼,软黄鹤楼,50,高档,10,500
2025-02-28,S003,江宁区便民烟酒店,江宁区,P010,南京,硬南京,12,低档,15,180
2025-02-28,S003,江宁区便民烟酒店,江宁区,P011,南京,雨花石,55,高档,8,440
2025-02-28,S003,江宁区便民烟酒店,江宁区,P012,黄山,硬黄山,10,低档,57,570
2025-02-28,S003,江宁区便民烟酒店,江宁区,P013,黄山,徽商新视界,100,高档,15,1500
2025-02-28,S003,江宁区便民烟酒店,江宁区,P014,玉溪,硬玉溪,23,中档,9,207
2025-02-28,S003,江宁区便民烟酒店,江宁区,P015,云烟,硬云烟,10,低档,38,380
2025-02-28,S004,拱墅区旗舰体验店,拱墅区,P001,中华,硬中华,45,高档,6,270
2025-02-28,S004,拱墅区旗舰体验店,拱墅区,P002,中华,软中华,65,高档,6,390
2025-02-28,S004,拱墅区旗舰体验店,拱墅区,P003,利群,硬利群,14,中档,29,406
2025-02-28,S004,拱墅区旗舰体验店,拱墅区,P004,利群,软利群,22,中档,40,880
2025-02-28,S004,拱墅区旗舰体验店,拱墅区,P005,利群,阳光利群,36,高档,21,756
2025-02-28,S004,拱墅区旗舰体验店,拱墅区,P006,芙蓉王,硬芙蓉王,25,中档,41,1025
2025-02-28,S004,拱墅区旗舰体验店,拱墅区,P007,芙蓉王,软芙蓉王,35,高档,31,1085
2025-02-28,S004,拱墅区旗舰体验店,拱墅区,P008,黄鹤楼,硬黄鹤楼,20,中档,9,180
2025-02-28,S004,拱墅区旗舰体验店,拱墅区,P009,黄鹤楼,软黄鹤楼,50,高档,12,600
2025-02-28,S004,拱墅区旗舰体验店,拱墅区,P010,南京,硬南京,12,低档,64,768
2025-02-28,S004,拱墅区旗舰体验店,拱墅区,P011,南京,雨花石,55,高档,22,1210
2025-02-28,S004,拱墅区旗舰体验店,拱墅区,P012,黄山,硬黄山,10,低档,71,710
2025-02-28,S004,拱墅区旗舰体验店,拱墅区,P013,黄山,徽商新视界,100,高档,4,400
2025-02-28,S004,拱墅区旗舰体验店,拱墅区,P014,玉溪,硬玉溪,23,中档,29,667
2025-02-28,S004,拱墅区旗舰体验店,拱墅区,P015,云烟,硬云烟,10,低档,35,350
2025-02-28,S005,西湖区旅游特产店,西湖区,P001,中华,硬中华,45,高档,27,1215
2025-02-28,S005,西湖区旅游特产店,西湖区,P002,中华,软中华,65,高档,17,1105
2025-02-28,S005,西湖区旅游特产店,西湖区,P003,利群,硬利群,14,中档,22,308
2025-02-28,S005,西湖区旅游特产店,西湖区,P004,利群,软利群,22,中档,43,946
2025-02-28,S005,西湖区旅游特产店,西湖区,P005,利群,阳光利群,36,高档,35,1260
2025-02-28,S005,西湖区旅游特产店,西湖区,P006,芙蓉王,硬芙蓉王,25,中档,48,1200
2025-02-28,S005,西湖区旅游特产店,西湖区,P007,芙蓉王,软芙蓉王,35,高档,35,1225
2025-02-28,S005,西湖区旅游特产店,西湖区,P008,黄鹤楼,硬黄鹤楼,20,中档,56,1120
2025-02-28,S005,西湖区旅游特产店,西湖区,P009,黄鹤楼,软黄鹤楼,50,高档,33,1650
2025-02-28,S005,西湖区旅游特产店,西湖区,P010,南京,硬南京,12,低档,46,552
2025-02-28,S005,西湖区旅游特产店,西湖区,P011,南京,雨花石,55,高档,14,770
2025-02-28,S005,西湖区旅游特产店,西湖区,P012,黄山,硬黄山,10,低档,17,170
2025-02-28,S005,西湖区旅游特产店,西湖区,P013,黄山,徽商新视界,100,高档,6,600
2025-02-28,S005,西湖区旅游特产店,西湖区,P014,玉溪,硬玉溪,23,中档,11,253
2025-02-28,S005,西湖区旅游特产店,西湖区,P015,云烟,硬云烟,10,低档,49,490
2025-02-28,S006,滨江区高新园店,滨江区,P001,中华,硬中华,45,高档,16,720
2025-02-28,S006,滨江区高新园店,滨江区,P002,中华,软中华,65,高档,5,325
2025-02-28,S006,滨江区高新园店,滨江区,P003,利群,硬利群,14,中档,22,308
2025-02-28,S006,滨江区高新园店,滨江区,P004,利群,软利群,22,中档,11,242
2025-02-28,S006,滨江区高新园店,滨江区,P005,利群,阳光利群,36,高档,20,720
2025-02-28,S006,滨江区高新园店,滨江区,P006,芙蓉王,硬芙蓉王,25,中档,28,700
2025-02-28,S006,滨江区高新园店,滨江区,P007,芙蓉王,软芙蓉王,35,高档,17,595
2025-02-28,S006,滨江区高新园店,滨江区,P008,黄鹤楼,硬黄鹤楼,20,中档,34,680
2025-02-28,S006,滨江区高新园店,滨江区,P009,黄鹤楼,软黄鹤楼,50,高档,10,500
2025-02-28,S006,滨江区高新园店,滨江区,P010,南京,硬南京,12,低档,52,624
2025-02-28,S006,滨江区高新园店,滨江区,P011,南京,雨花石,55,高档,19,1045
2025-02-28,S006,滨江区高新园店,滨江区,P012,黄山,硬黄山,10,低档,30,300
2025-02-28,S006,滨江区高新园店,滨江区,P013,黄山,徽商新视界,100,高档,14,1400
2025-02-28,S006,滨江区高新园店,滨江区,P014,玉溪,硬玉溪,23,中档,9,207
2025-02-28,S006,滨江区高新园店,滨江区,P015,云烟,硬云烟,10,低档,32,320
2025-02-28,S007,萧山区机场店,萧山区,P001,中华,硬中华,45,高档,9,405
2025-02-28,S007,萧山区机场店,萧山区,P002,中华,软中华,65,高档,20,1300
2025-02-28,S007,萧山区机场店,萧山区,P003,利群,硬利群,14,中档,20,280
2025-02-28,S007,萧山区机场店,萧山区,P004,利群,软利群,22,中档,36,792
2025-02-28,S007,萧山区机场店,萧山区,P005,利群,阳光利群,36,高档,20,720
2025-02-28,S007,萧山区机场店,萧山区,P006,芙蓉王,硬芙蓉王,25,中档,31,775
2025-02-28,S007,萧山区机场店,萧山区,P007,芙蓉王,软芙蓉王,35,高档,13,455
2025-02-28,S007,萧山区机场店,萧山区,P008,黄鹤楼,硬黄鹤楼,20,中档,10,200
2025-02-28,S007,萧山区机场店,萧山区,P009,黄鹤楼,软黄鹤楼,50,高档,13,650
2025-02-28,S007,萧山区机场店,萧山区,P010,南京,硬南京,12,低档,20,240
2025-02-28,S007,萧山区机场店,萧山区,P011,南京,雨花石,55,高档,22,1210
2025-02-28,S007,萧山区机场店,萧山区,P012,黄山,硬黄山,10,低档,19,190
2025-02-28,S007,萧山区机场店,萧山区,P013,黄山,徽商新视界,100,高档,9,900
2025-02-28,S007,萧山区机场店,萧山区,P014,玉溪,硬玉溪,23,中档,45,1035
2025-02-28,S007,萧山区机场店,萧山区,P015,云烟,硬云烟,10,低档,17,170
2025-02-28,S008,余杭区未来科技城店,余杭区,P001,中华,硬中华,45,高档,10,450
2025-02-28,S008,余杭区未来科技城店,余杭区,P002,中华,软中华,65,高档,5,325
2025-02-28,S008,余杭区未来科技城店,余杭区,P003,利群,硬利群,14,中档,18,252
2025-02-28,S008,余杭区未来科技城店,余杭区,P004,利群,软利群,22,中档,46,1012
2025-02-28,S008,余杭区未来科技城店,余杭区,P005,利群,阳光利群,36,高档,23,828
2025-02-28,S008,余杭区未来科技城店,余杭区,P006,芙蓉王,硬芙蓉王,25,中档,12,300
2025-02-28,S008,余杭区未来科技城店,余杭区,P007,芙蓉王,软芙蓉王,35,高档,24,840
2025-02-28,S008,余杭区未来科技城店,余杭区,P008,黄鹤楼,硬黄鹤楼,20,中档,42,840
2025-02-28,S008,余杭区未来科技城店,余杭区,P009,黄鹤楼,软黄鹤楼,50,高档,21,1050
2025-02-28,S008,余杭区未来科技城店,余杭区,P010,南京,硬南京,12,低档,21,252
2025-02-28,S008,余杭区未来科技城店,余杭区,P011,南京,雨花石,55,高档,31,1705
2025-02-28,S008,余杭区未来科技城店,余杭区,P012,黄山,硬黄山,10,低档,38,380
2025-02-28,S008,余杭区未来科技城店,余杭区,P013,黄山,徽商新视界,100,高档,14,1400
2025-02-28,S008,余杭区未来科技城店,余杭区,P014,玉溪,硬玉溪,23,中档,21,483
2025-02-28,S008,余杭区未来科技城店,余杭区,P015,云烟,硬云烟,10,低档,12,120
2025-02-28,S009,临安区景区店,临安区,P001,中华,硬中华,45,高档,5,225
2025-02-28,S009,临安区景区店,临安区,P002,中华,软中华,65,高档,11,715
2025-02-28,S009,临安区景区店,临安区,P003,利群,硬利群,14,中档,16,224
2025-02-28,S009,临安区景区店,临安区,P004,利群,软利群,22,中档,29,638
2025-02-28,S009,临安区景区店,临安区,P005,利群,阳光利群,36,高档,11,396
2025-02-28,S009,临安区景区店,临安区,P006,芙蓉王,硬芙蓉王,25,中档,10,250
2025-02-28,S009,临安区景区店,临安区,P007,芙蓉王,软芙蓉王,35,高档,15,525
2025-02-28,S009,临安区景区店,临安区,P008,黄鹤楼,硬黄鹤楼,20,中档,10,200
2025-02-28,S009,临安区景区店,临安区,P009,黄鹤楼,软黄鹤楼,50,高档,5,250
2025-02-28,S009,临安区景区店,临安区,P010,南京,硬南京,12,低档,38,456
2025-02-28,S009,临安区景区店,临安区,P011,南京,雨花石,55,高档,5,275
2025-02-28,S009,临安区景区店,临安区,P012,黄山,硬黄山,10,低档,7,70
2025-02-28,S009,临安区景区店,临安区,P013,黄山,徽商新视界,100,高档,18,1800
2025-02-28,S009,临安区景区店,临安区,P014,玉溪,硬玉溪,23,中档,11,253
2025-02-28,S009,临安区景区店,临安区,P015,云烟,硬云烟,10,低档,40,400
2025-02-28,S010,富阳区商业中心店,富阳区,P001,中华,硬中华,45,高档,11,495
2025-02-28,S010,富阳区商业中心店,富阳区,P002,中华,软中华,65,高档,18,1170
2025-02-28,S010,富阳区商业中心店,富阳区,P003,利群,硬利群,14,中档,33,462
2025-02-28,S010,富阳区商业中心店,富阳区,P004,利群,软利群,22,中档,42,924
2025-02-28,S010,富阳区商业中心店,富阳区,P005,利群,阳光利群,36,高档,15,540
2025-02-28,S010,富阳区商业中心店,富阳区,P006,芙蓉王,硬芙蓉王,25,中档,7,175
2025-02-28,S010,富阳区商业中心店,富阳区,P007,芙蓉王,软芙蓉王,35,高档,19,665
2025-02-28,S010,富阳区商业中心店,富阳区,P008,黄鹤楼,硬黄鹤楼,20,中档,16,320
2025-02-28,S010,富阳区商业中心店,富阳区,P009,黄鹤楼,软黄鹤楼,50,高档,10,500
2025-02-28,S010,富阳区商业中心店,富阳区,P010,南京,硬南京,12,低档,39,468
2025-02-28,S010,富阳区商业中心店,富阳区,P011,南京,雨花石,55,高档,16,880
2025-02-28,S010,富阳区商业中心店,富阳区,P012,黄山,硬黄山,10,低档,24,240
